# Rime user dictionary
#@/db_name	clover.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	17463
#@/user_id	51e25a0a-ac6c-40dd-89cd-561e9e93526d
wo huan mei 	我换没	c=1 d=5.61234e-29 t=17463
wo huan shi 	我还是	c=3 d=0.00125209 t=17463
wo huan yao 	我还要	c=2 d=1.08668e-07 t=17463
wo huan yi wei 	我换衣为	c=1 d=1 t=15367
wo huan you 	我还有	c=1 d=6.33996e-22 t=17463
wo huan zai 	我换在	c=2 d=0.000232877 t=17463
wo hui 	我会	c=2 d=1.42956 t=16722
wo hui qu 	我回去	c=1 d=8.61294e-09 t=17463
wo hui qu le 	我回去了	c=1 d=4.59421e-27 t=17463
wo ji de 	我记得	c=1 d=5.70219e-10 t=17463
wo jia 	我家	c=1 d=5.70122e-08 t=17463
wo jia li 	我家里	c=1 d=2.2106e-09 t=17463
wo jian shen dao lu shang 	我健身道路上	c=1 d=2.64064e-12 t=17463
wo jin lai le 	我进来了	c=1 d=1 t=15594
wo jin tian 	我今天	c=4 d=1.87563e-17 t=17463
wo jin wan 	我今晚	c=2 d=0.00217658 t=17463
wo jiu 	我就	c=12 d=0.753248 t=17463
wo jiu bu 	我就不	c=0 d=2.41e-26 t=17463
wo jiu bu mai le 	我就不买了	c=1 d=2.42208e-25 t=17463
wo jiu gan jue 	我就感觉	c=1 d=1 t=15233
wo jiu guo qu 	我就过去	c=1 d=0.0523397 t=17463
wo jiu shi 	我就是	c=3 d=7.40814e-05 t=17463
wo jiu shi zhe me 	我就是这么	c=1 d=0.280832 t=17463
wo jiu shui 	我就睡	c=1 d=6.45133e-21 t=17463
wo jiu shuo 	我就说	c=2 d=1.09524e-25 t=17463
wo jiu xi huan 	我就喜欢	c=1 d=2.50622e-15 t=17463
wo jiu yao 	我就要	c=1 d=2.33599e-11 t=17463
wo jiu zai 	我就在	c=1 d=5.70705e-20 t=17463
wo jiu zhi jie 	我就直接	c=2 d=0.00379148 t=17463
wo ju jue 	我拒绝	c=1 d=5.80434e-13 t=17463
wo jue 	我绝	c=1 d=1.22498e-05 t=17463
wo jue de 	我觉得	c=11 d=0.628154 t=17463
wo jue de wo you xing le 	我觉得我又行了	c=1 d=5.41931e-29 t=17463
wo ka 	沃卡	c=0 d=0.1 t=15128
wo ka ji dian si kao jiu 	沃卡几点思考就	c=1 d=1 t=15129
wo kai fang 	我开放	c=1 d=3.04688e-19 t=17463
wo kan 	我看	c=5 d=0.440432 t=17463
wo kan hui 	我看会	c=2 d=6.2825e-13 t=17463
wo kan kan 	我看看	c=4 d=0.0259911 t=17463
wo kan kan na 	我看看那	c=1 d=1.213e-07 t=17463
wo kan le 	我看了	c=2 d=0.0227089 t=17463
wo kan ni 	我看你	c=2 d=2.8596e-08 t=17463
wo kan wo 	我看我	c=1 d=5.37287e-16 t=17463
wo kao lv 	我考虑	c=1 d=1.21049e-12 t=17463
wo ke neng 	我可能	c=2 d=3.67492e-18 t=17463
wo ke yi 	我可以	c=6 d=0.00360945 t=17463
wo la 	我啦	c=2 d=2.29493e-08 t=17463
wo lian 	我连	c=1 d=1.4306e-07 t=17463
wo mai de 	我买的	c=3 d=1.61605e-09 t=17463
wo mai le 	我买了	c=1 d=1.9623e-19 t=17463
wo mai yi fu 	我买衣服	c=1 d=2.60806e-13 t=17463
wo man 	我慢	c=2 d=2.34284e-21 t=17463
wo man zu li 	我慢阻力	c=1 d=2.54583e-23 t=17463
wo mang 	我忙	c=1 d=1.20987e-06 t=17463
wo mei 	我没	c=1 d=3.29212e-18 t=17463
wo mei you 	我没有	c=7 d=0.00343243 t=17463
wo mei you kai 	我没有开	c=1 d=2.53839e-18 t=17463
wo men 	我们	c=15 d=0.607349 t=17463
wo ming tian 	我明天	c=2 d=2.8272e-21 t=17463
wo mu qian 	我目前	c=1 d=1.8246e-16 t=17463
wo na 	我拿	c=1 d=2.92084e-22 t=17463
wo na 	我那	c=0 d=8.9188e-27 t=17463
wo na gu ba 	我那股吧	c=1 d=8.955e-26 t=17463
wo na pan 	我那盘	c=1 d=8.49916e-29 t=17463
wo na tai 	我那台	c=1 d=0.0270518 t=17463
wo ne 	我呢	c=1 d=0.000151489 t=17463
wo pang 	我胖	c=1 d=2.75075e-22 t=17463
wo pei ni 	我陪你	c=2 d=0.400517 t=17463
wo peng you 	我朋友	c=1 d=0.00918669 t=17463
wo pian ni 	我骗你	c=1 d=1.523e-08 t=17463
wo ping chang 	我平常	c=1 d=1.75002e-25 t=17463
wo qing 	我请	c=1 d=1.38733e-28 t=17463
wo qing ni 	我请你	c=1 d=3.65908e-26 t=17463
wo qiong 	我穷	c=1 d=4.27328e-28 t=17463
wo qu 	我去	c=14 d=0.0902323 t=17463
wo qu geng gai 	我去更改	c=1 d=1.80056e-07 t=17463
wo qu kan kan 	我去看看	c=1 d=9.67909e-29 t=17463
wo qu nong 	我去弄	c=1 d=0.0713613 t=17463
wo quan 	我劝	c=0 d=3.69975e-10 t=17463
wo quan ni men 	我劝你们	c=1 d=3.7183e-09 t=17463
wo rang ni 	我让你	c=1 d=8.99836e-24 t=17463
wo rang wo 	我让我	c=1 d=1.3041e-06 t=17463
wo ren wei 	我认为	c=0 d=9.48259e-24 t=17463
wo sha 	我杀	c=0 d=0.0865022 t=17463
wo sha dou bu zhi dao 	我杀都不知道	c=1 d=0.869358 t=17463
wo shi 	我是	c=15 d=0.00017867 t=17463
wo shi 	我试	c=0 d=0.1 t=15907
wo shi bu shi 	我是不是	c=2 d=0.000483239 t=17463
wo shi fou 	我是否	c=1 d=8.20404e-25 t=17463
wo shi le 	我试了	c=1 d=1 t=15908
wo shi shi 	我试试	c=1 d=4.91979e-09 t=17463
wo shou ji 	我手机	c=1 d=6.88109e-15 t=17463
wo shuo 	我说	c=1 d=8.18286e-24 t=17463
wo shuo de 	我说的	c=0 d=8.88582e-24 t=17463
wo shuo de lu fei ju shao li duo 	我说的路费聚少离多	c=1 d=8.93036e-23 t=17463
wo tai nan 	我太难	c=1 d=2.60177e-14 t=17463
wo te man 	沃特曼	c=1 d=8.17869e-18 t=17463
wo ti zhong 	我体重	c=1 d=3.86465e-22 t=17463
wo ting 	我听	c=1 d=0.612626 t=17463
wo tong yi 	我同意	c=1 d=7.15825e-09 t=17463
wo tou fa 	我头发	c=1 d=1.24756e-14 t=17463
wo tu 	我图	c=0 d=2.39179e-25 t=17463
wo tui le 	我退了	c=1 d=0.000175127 t=17463
wo wang ji le 	我忘记了	c=1 d=1.21069e-14 t=17463
wo xi 	我洗	c=1 d=1.08776e-19 t=17463
wo xi huan 	我喜欢	c=2 d=0.0246042 t=17463
wo xi na 	我吸纳	c=1 d=1.38018e-26 t=17463
wo xia 	我下	c=0 d=1.8202e-18 t=17463
wo xia ban 	我下班	c=2 d=0.00511796 t=17463
wo xian 	我先	c=5 d=0.207008 t=17463
wo xian ba 	我先吧	c=1 d=6.0684e-07 t=17463
wo xian qu 	我先去	c=1 d=0.19398 t=17463
wo xian zai 	我现在	c=6 d=0.00644476 t=17463
wo xiang 	我想	c=12 d=0.0622525 t=17463
wo xiang chi 	我想吃	c=1 d=9.86622e-19 t=17463
wo xiang huan ge 	我想换个	c=1 d=1 t=16456
wo xiang ni 	我想你	c=1 d=0.000153011 t=17463
wo xiang qi lai 	我想起来	c=1 d=1.15164e-14 t=17463
wo xiang rang ni 	我想让你	c=1 d=3.53575e-05 t=17463
wo xiang shuo 	我想说	c=0 d=4.16565e-23 t=17463
wo xiang shuo de 	我想说的	c=1 d=4.18653e-22 t=17463
wo xiang xin 	我相信	c=1 d=8.75502e-25 t=17463
wo xiang xin ni 	我相信你	c=1 d=0.377192 t=17463
wo xie de 	我写的	c=1 d=3.57554e-19 t=17463
wo yao 	我要	c=6 d=0.11475 t=17463
wo yao bu yao 	我要不要	c=1 d=1.21655e-12 t=17463
wo yao de 	我要的	c=1 d=7.57998e-06 t=17463
wo yao he 	我要核	c=1 d=3.30581e-08 t=17463
wo yao qing ni 	我要请你	c=1 d=7.41197e-07 t=17463
wo yao shi 	我要是	c=1 d=1.60327e-24 t=17463
wo yao shui jiao le 	我要睡觉了	c=1 d=1.70507e-13 t=17463
wo yao teng 	我腰疼	c=1 d=3.38017e-05 t=17463
wo ye 	我也	c=10 d=0.0113334 t=17463
wo ye bu zhi dao 	我也不知道	c=1 d=1.10153e-20 t=17463
wo ye jiu 	我也就	c=1 d=4.24691e-14 t=17463
wo ye leng 	我也冷	c=1 d=1.1042e-19 t=17463
wo ye shi 	我也是	c=2 d=8.54816e-24 t=17463
wo ye xiang 	我也想	c=2 d=2.02288e-16 t=17463
wo ye yao 	我也要	c=3 d=0.0165727 t=17463
wo yi ge 	我一个	c=2 d=1.27827e-06 t=17463
wo yi jian 	我一件	c=1 d=8.13236e-10 t=17463
wo yi jing 	我已经	c=5 d=0.000254592 t=17463
wo yi xia 	我一下	c=2 d=5.87785e-14 t=17463
wo yong 	我用	c=1 d=7.29145e-20 t=17463
wo you 	我又	c=0 d=7.96861e-07 t=17463
wo you 	我有	c=2 d=0.0114473 t=17463
wo you bu yong 	我有不用	c=1 d=3.57493e-17 t=17463
wo you dian 	我有点	c=4 d=0.0110441 t=17463
wo you dian nao 	我有点脑	c=1 d=0.0244775 t=17463
wo you ge 	我有个	c=1 d=8.19567e-13 t=17463
wo you ke yi le 	我又可以了	c=1 d=1 t=15116
wo you mei you 	我有没有	c=1 d=2.11477e-17 t=17463
wo you xiao guo ma 	我有效过吗	c=2 d=8.13902e-12 t=17463
wo za 	我咋	c=1 d=1.2394e-25 t=17463
wo zai 	我再	c=2 d=1.55925e-15 t=17463
wo zai 	我在	c=12 d=0.14515 t=17463
wo zai cai 	我在猜	c=1 d=1.16722e-25 t=17463
wo zai ce 	我在测	c=1 d=0.00189223 t=17463
wo zai kan kan 	我在看看	c=1 d=9.59288e-12 t=17463
wo zai piao 	我再飘	c=1 d=4.47849e-21 t=17463
wo zen me 	我怎么	c=1 d=1.64273e-16 t=17463
wo zen me ban 	我怎么办	c=1 d=2.91033e-09 t=17463
wo zhang de 	我长得	c=1 d=5.92563e-21 t=17463
wo zhe 	我这	c=5 d=0.00295307 t=17463
wo zhe bian 	我这边	c=3 d=0.196912 t=17463
wo zhe ge 	我这个	c=1 d=1 t=16198
wo zhe ha 	我这哈	c=1 d=1 t=15937
wo zhe jiu qu 	我这就去	c=1 d=1 t=15431
wo zhe li 	我这里	c=1 d=1 t=16509
wo zhe shi 	我这是	c=1 d=1.09585e-18 t=17463
wo zhe zhong 	我这种	c=1 d=8.06241e-26 t=17463
wo zhe zhou 	我这周	c=1 d=3.21084e-18 t=17463
wo zhen de 	我真的	c=1 d=7.03467e-10 t=17463
wo zhi 	我执	c=0 d=8.27522e-10 t=17463
wo zhi dao 	我知道	c=3 d=0.177284 t=17463
wo zhi fu 	我支付	c=1 d=2.79137e-18 t=17463
wo zhi jie 	我直接	c=1 d=0.0280154 t=17463
wo zhi qi 	我之气	c=1 d=1.32606e-26 t=17463
wo zhi qian 	我之前	c=1 d=1 t=15546
wo zhi xing le ji ci 	我执行了几次	c=1 d=8.3167e-09 t=17463
wo zhun bei 	我准备	c=1 d=1.87985e-14 t=17463
wo zi ji 	我自己	c=1 d=2.49025e-28 t=17463
wo zi ji de 	我自己的	c=1 d=4.82319e-11 t=17463
wo zuo ge 	我做个	c=1 d=6.07874e-27 t=17463
wo zuo le 	我做了	c=1 d=4.05796e-08 t=17463
wo zuo tian 	我昨天	c=1 d=1.02776e-28 t=17463
wo zuo wan 	我昨晚	c=2 d=7.19214e-12 t=17463
wu 	无	c=3 d=6.17019e-20 t=17463
wu bi 	五笔	c=3 d=1.32636e-15 t=17463
wu bi 	无比	c=1 d=1.28023e-24 t=17463
wu cheng 	武成	c=6 d=0.627848 t=17463
wu chu 	误触	c=1 d=1.10897e-11 t=17463
wu cong xia shou 	无从下手	c=1 d=3.66232e-07 t=17463
wu de 	伍德	c=0 d=0.1 t=15082
wu fa 	无法	c=13 d=0.00964708 t=17463
wu han 	武汉	c=1 d=1.73621e-20 t=17463
wu hua 	无话	c=1 d=3.75044e-22 t=17463
wu jie 	无解	c=1 d=0.00546167 t=17463
wu li 	物理	c=1 d=0.00559994 t=17463
wu qing 	无情	c=3 d=6.95339e-13 t=17463
wu ran 	污染	c=1 d=1 t=17126
wu shi 	巫师	c=0 d=4.58562e-06 t=17463
wu shi san 	巫师三	c=1 d=4.60861e-05 t=17463
wu shui 	雾水	c=1 d=3.7363e-07 t=17463
wu suo wei la 	无所谓啦	c=1 d=0.00891518 t=17463
wu wu wu 	呜呜呜	c=2 d=0.0393602 t=17463
wu xi 	无锡	c=1 d=1.75365e-20 t=17463
wu xian 	无限	c=1 d=4.3327e-14 t=17463
wu xian lie che 	无线列车	c=1 d=3.99959e-14 t=17463
wu xian lie che 	无限列车	c=1 d=4.08038e-14 t=17463
wu xiao 	无效	c=1 d=0.29671 t=17463
wu xiu 	午休	c=1 d=0.00145901 t=17463
wu yan zu 	吴彦祖	c=1 d=5.98518e-21 t=17463
wu yong 	无用	c=4 d=0.491644 t=17463
wu yu 	物语	c=2 d=8.41678e-05 t=17463
xi 	吸	c=1 d=8.28116e-15 t=17463
xi 	洗	c=5 d=0.0372538 t=17463
xi an 	西安	c=10 d=1.04595e-05 t=17463
xi bao 	细胞	c=0 d=3.98655e-06 t=17463
xi er pai xu 	希尔排序	c=1 d=0.0315873 t=17463
xi fa shui 	洗发水	c=3 d=4.94889e-14 t=17463
xi fu 	西服	c=1 d=0.000155324 t=17463
xi ge 	洗个	c=2 d=9.46807e-05 t=17463
xi ge lian 	洗个脸	c=1 d=0.000102055 t=17463
xi guan 	习惯	c=1 d=0.00869506 t=17463
xi huan 	喜欢	c=4 d=2.803e-08 t=17463
xi le 	洗了	c=1 d=8.59509e-14 t=17463
xi lian 	洗脸	c=1 d=4.82483e-15 t=17463
xi meng si 	席梦思	c=1 d=1.04329e-28 t=17463
xi na 	吸纳	c=1 d=1.52442e-26 t=17463
xi te lei 	希特勒	c=1 d=7.54988e-18 t=17463
xi tong 	系统	c=26 d=0.355342 t=17463
xi tong sheng ji 	系统升级	c=1 d=9.812e-13 t=17463
xi wan 	洗完	c=2 d=1.14216e-14 t=17463
xi wan 	洗碗	c=1 d=1.34496e-16 t=17463
xi wang 	希望	c=3 d=1.45652e-16 t=17463
xi xi 	嘻嘻	c=11 d=9.21203e-06 t=17463
xi xi 	洗洗	c=0 d=1.22286e-15 t=17463
xi xi xi 	嘻嘻嘻	c=4 d=0.12493 t=17463
xi xue gui 	吸血鬼	c=2 d=7.49211e-10 t=17463
xi yi ji 	洗衣机	c=1 d=1.25642e-09 t=17463
xi zao 	洗澡	c=2 d=1.11762e-14 t=17463
xia 	下	c=13 d=0.154195 t=17463
xia 	吓	c=1 d=1.74372e-12 t=17463
xia ba na 	下把那	c=1 d=1 t=17343
xia ban 	下班	c=9 d=0.723317 t=17463
xia ban hou 	下班后	c=1 d=1 t=16347
xia chi huo 	下吃货	c=1 d=5.1382e-20 t=17463
xia ci 	下次	c=4 d=1.22314 t=17463
xia de 	下的	c=2 d=0.00147367 t=17463
xia fang 	下方	c=2 d=0.000135831 t=17463
xia ge 	下个	c=0 d=2.27437e-21 t=17463
xia ge yue 	下个月	c=1 d=8.4876e-13 t=17463
xia la kuang 	下拉框	c=1 d=7.45292e-13 t=17463
xia lai 	下来	c=1 d=1 t=16446
xia leng ku 	下冷酷	c=1 d=1 t=17463
xia mi 	虾米	c=1 d=1 t=17128
xia mian 	下面	c=1 d=2.31992e-18 t=17463
xia mu you ren zhang 	夏目友人帐	c=1 d=0.00108086 t=17463
xia qi 	下棋	c=1 d=4.58313e-28 t=17463
xia shou 	下手	c=1 d=1.48975e-13 t=17463
xia shuo 	瞎说	c=3 d=9.54419e-05 t=17463
xia si 	吓死	c=2 d=1.17531e-18 t=17463
xia wu 	下午	c=3 d=1.19813e-11 t=17463
xia yi ge 	下一个	c=2 d=5.31565e-14 t=17463
xia yu 	下雨	c=3 d=2.81798e-12 t=17463
xia yu le 	下雨了	c=1 d=7.61384e-29 t=17463
xia yu tian 	下雨天	c=1 d=2.87491e-12 t=17463
xia zai 	下载	c=25 d=1.0022 t=17463
xia zai dao le 	下载到了	c=1 d=1.18506e-27 t=17463
xia zhou 	下周	c=1 d=8.38859e-22 t=17463
xian 	先	c=9 d=0.646715 t=17463
xian 	线	c=5 d=4.00781e-17 t=17463
xian 	闲	c=2 d=2.41506e-15 t=17463
xian ba 	先把	c=2 d=3.21032e-16 t=17463
xian cheng 	现成	c=2 d=0.000125275 t=17463
xian cheng chi 	线程池	c=2 d=0.000689186 t=17463
xian chu 	现出	c=1 d=1.85665e-15 t=17463
xian guang 	先逛	c=1 d=1 t=15112
xian jin 	现金	c=4 d=2.00397e-10 t=17463
xian ka 	显卡	c=5 d=2.98864e-09 t=17463
xian kan 	先看	c=1 d=1.83088e-27 t=17463
xian mai 	先买	c=0 d=7.30659e-16 t=17463
xian mu 	羡慕	c=3 d=5.02204e-13 t=17463
xian qi 	嫌弃	c=3 d=2.87172e-18 t=17463
xian qi 	限期	c=1 d=2.73703e-22 t=17463
xian qu 	先去	c=2 d=0.0347353 t=17463
xian shi 	显示	c=18 d=0.304881 t=17463
xian wo 	嫌我	c=1 d=0.00260584 t=17463
xian wo 	现我	c=1 d=0.00259284 t=17463
xian yong 	先用	c=0 d=0.1 t=17411
xian yu 	咸鱼	c=0 d=1.32629e-29 t=17463
xian zai 	现在	c=42 d=0.608942 t=17463
xian zhi 	限制	c=1 d=6.9972e-06 t=17463
xiang 	像	c=1 d=1.40954e-10 t=17463
xiang 	想	c=11 d=0.737272 t=17463
xiang 	项	c=16 d=0.0841017 t=17463
xiang 	香	c=1 d=4.22285e-06 t=17463
xiang ban fa 	想办法	c=1 d=2.47017e-21 t=17463
xiang chi 	想吃	c=0 d=1.37353e-29 t=17463
xiang chi sha 	想吃啥	c=1 d=1.38041e-28 t=17463
xiang chu 	相处	c=1 d=1.48641e-16 t=17463
xiang dao 	想到	c=2 d=1.6169e-06 t=17463
xiang dao ruan shi li da fen jie ling 	想到软实力大分界岭	c=1 d=4.98464e-16 t=17463
xiang de 	想得	c=1 d=0.282239 t=17463
xiang deng 	相等	c=1 d=6.06737e-05 t=17463
xiang fan 	相反	c=1 d=1.9657e-10 t=17463
xiang gan 	相干	c=1 d=2.6759e-21 t=17463
xiang guan 	相关	c=36 d=1.26611 t=17463
xiang jiao 	香蕉	c=1 d=5.50121e-29 t=17463
xiang jie 	想借	c=0 d=0.1 t=16173
xiang le 	想了	c=0 d=0.0794534 t=17463
xiang mai 	想买	c=1 d=1.48842e-15 t=17463
xiang mai le 	想买了	c=1 d=9.26609e-16 t=17463
xiang mu 	项目	c=25 d=0.0503094 t=17463
xiang ni 	想你	c=3 d=0.085064 t=17463
xiang ni xiang 	想你想	c=1 d=1.3594e-24 t=17463
xiang qi lai 	想起来	c=1 d=1.05603e-13 t=17463
xiang qing 	详情	c=7 d=0.000302025 t=17463
xiang qu 	想去	c=1 d=2.54012e-26 t=17463
xiang rang 	想让	c=0 d=3.13806e-14 t=17463
xiang rang ni 	想让你	c=1 d=3.51812e-06 t=17463
xiang rang wo 	想让我	c=1 d=3.15379e-13 t=17463
xiang ri kui 	向日葵	c=4 d=3.0532e-14 t=17463
xiang shuo 	详说	c=3 d=0.151829 t=17463
xiang wan 	想玩	c=1 d=1.45222e-07 t=17463
xiang wen ni 	想问你	c=1 d=1.12727e-27 t=17463
xiang wo 	想我	c=2 d=2.69312e-08 t=17463
xiang xi 	详细	c=2 d=0.524663 t=17463
xiang xiang 	想想	c=3 d=2.46975e-21 t=17463
xiang xiang 	香香	c=1 d=4.11859e-06 t=17463
xiang yao 	想要	c=1 d=1 t=16098
xiang yong 	想用	c=1 d=4.29178e-20 t=17463
xiang zhao 	想找	c=1 d=1.84419e-24 t=17463
xiao 	小	c=3 d=0.00018046 t=17463
xiao 	销	c=1 d=1 t=16660
xiao ao 	笑傲	c=0 d=5.29287e-17 t=17463
xiao ao qi che 	笑傲汽车	c=1 d=5.31941e-16 t=17463
xiao bai 	小白	c=24 d=1.88098 t=17463
xiao bai chuang kou 	小白窗口	c=1 d=4.70971e-25 t=17463
xiao ban 	小板	c=1 d=5.19337e-28 t=17463
xiao cheng cheng 	小成成	c=1 d=6.04122e-13 t=17463
xiao cheng xu 	小程序	c=5 d=1.17331e-15 t=17463
xiao chi 	小吃	c=2 d=9.33686e-06 t=17463
xiao chi huo 	小吃货	c=1 d=5.18983e-20 t=17463
xiao dan gao 	小蛋糕	c=1 d=4.64923e-20 t=17463
xiao fei ji 	小飞机	c=2 d=1.22049e-13 t=17463
xiao guo 	效果	c=7 d=0.188247 t=17463
xiao hai 	小孩	c=2 d=1.46453e-18 t=17463
xiao hua 	消化	c=1 d=2.96549e-24 t=17463
xiao hua 	笑话	c=1 d=2.98035e-24 t=17463
xiao hua mian 	小画面	c=2 d=0.000189713 t=17463
xiao ku 	笑哭	c=13 d=2.97018 t=17463
xiao lang hao 	小狼毫	c=5 d=4.69196e-10 t=17463
xiao le 	小了	c=0 d=2.00507e-09 t=17463
xiao lian dan 	小脸蛋	c=1 d=9.08106e-14 t=17463
xiao lv 	效率	c=2 d=8.74311e-09 t=17463
xiao man yao 	小蛮腰	c=1 d=7.36849e-26 t=17463
xiao mi 	小米	c=17 d=0.894936 t=17463
xiao mi de 	小米的	c=1 d=1 t=16203
xiao mi shang cheng 	小米商城	c=1 d=0.010358 t=17463
xiao qi 	小七	c=0 d=5.08534e-17 t=17463
xiao qi 	小气	c=0 d=5.11083e-17 t=17463
xiao qi che 	小七扯	c=1 d=5.11083e-16 t=17463
xiao qi che 	小气澈	c=1 d=5.13645e-16 t=17463
xiao qu 	小区	c=1 d=6.0924e-24 t=17463
xiao quan quan 	小拳拳	c=1 d=4.31329e-20 t=17463
xiao sheng 	小声	c=1 d=7.09427e-21 t=17463
xiao shi 	小时	c=1 d=0.00018046 t=17463
xiao shi 	消失	c=1 d=6.8846e-21 t=17463
xiao shu 	小数	c=31 d=0.195596 t=17463
xiao shu wei 	小数位	c=6 d=0.0773047 t=17463
xiao shu wei shu 	小数位数	c=1 d=0.00522135 t=17463
xiao si wo 	笑死我	c=1 d=2.48728e-14 t=17463
xiao tu biao 	小图标	c=1 d=3.80258e-08 t=17463
xiao xi 	消息	c=1 d=1.52062e-19 t=17463
xiao xian 	小仙	c=1 d=2.01615e-14 t=17463
xiao xie 	小写	c=1 d=0.000186888 t=17463
xiao xin 	小心	c=2 d=2.9109e-15 t=17463
xiao xin 	小新	c=3 d=8.90276e-16 t=17463
xiao xin wo 	小心我	c=1 d=2.02626e-14 t=17463
xiao xue 	小学	c=1 d=1 t=16417
xiao yu 	小于	c=1 d=0.000129737 t=17463
xiao zhang 	嚣张	c=1 d=1.86241e-22 t=17463
xie 	些	c=5 d=0.113225 t=17463
xie 	写	c=5 d=0.00602343 t=17463
xie 	歇	c=1 d=1.66009e-22 t=17463
xie 	鞋	c=4 d=1.9321e-27 t=17463
xie de 	写的	c=3 d=0.532592 t=17463
xie fa 	写法	c=2 d=4.14995e-07 t=17463
xie hao 	写好	c=1 d=0.000443861 t=17463
xie kuai 	鞋快	c=1 d=4.72271e-28 t=17463
xie le 	谢了	c=1 d=1.65496e-15 t=17463
xie man 	写满	c=1 d=5.99251e-06 t=17463
xie mi 	泄密	c=1 d=7.58902e-20 t=17463
xie qing chu 	写清楚	c=1 d=5.14974e-17 t=17463
xie ru 	写入	c=1 d=6.007e-05 t=17463
xie ru wen jian 	写入文件	c=1 d=3.31493e-11 t=17463
xie si lu 	些思路	c=1 d=3.92786e-07 t=17463
xie xie 	谢谢	c=1 d=0.283654 t=17463
xie zai 	卸载	c=1 d=0.000238772 t=17463
xin 	心	c=1 d=5.28837e-06 t=17463
xin 	新	c=5 d=0.0383884 t=17463
xin chuang kou 	新窗口	c=1 d=6.30941e-24 t=17463
xin dai 	信贷	c=1 d=1.05579e-21 t=17463
xin de 	新的	c=12 d=0.276651 t=17463
xin dong 	心动	c=1 d=5.70025e-06 t=17463
xin guan 	新官	c=1 d=6.63876e-05 t=17463
xin jia 	新加	c=1 d=0.163654 t=17463
xin jian 	新建	c=7 d=1.06274e-10 t=17463
xin ku 	辛苦	c=2 d=0.822835 t=17463
xin kuan 	新款	c=1 d=9.12503e-12 t=17463
xin lei 	新类	c=1 d=0.000257369 t=17463
xin li 	心里	c=2 d=0.000236033 t=17463
xin qu 	新区	c=2 d=1.99733e-09 t=17463
xin teng 	心疼	c=1 d=1.11704e-08 t=17463
xin tu 	新图	c=1 d=2.45025e-14 t=17463
xin wen 	新闻	c=1 d=2.75787e-23 t=17463
xin xi 	信息	c=89 d=1.22373 t=17463
xin xin 	信心	c=1 d=1.17875e-23 t=17463
xin yong zheng 	信用证	c=1 d=0.0699482 t=17463
xin zeng 	新增	c=19 d=0.00273632 t=17463
xing 	星	c=1 d=1.02371e-11 t=17463
xing 	行	c=18 d=0.43469 t=17463
xing ba 	行吧	c=23 d=0.238435 t=17463
xing bu 	行不	c=1 d=0.00293808 t=17463
xing fu 	幸福	c=1 d=1.4186e-16 t=17463
xing gan 	性感	c=1 d=7.29517e-26 t=17463
xing ge ge 	星哥哥	c=1 d=9.02165e-25 t=17463
xing hao 	型号	c=2 d=9.8307e-06 t=17463
xing hao 	幸好	c=1 d=2.15375e-26 t=17463
xing hua 	兴华	c=1 d=1.4291e-24 t=17463
xing ji bao bei 	星际宝贝	c=1 d=4.16281e-14 t=17463
xing le 	行了	c=2 d=0.852144 t=17463
xing neng 	性能	c=21 d=0.357875 t=17463
xing shi 	形式	c=1 d=3.51621e-28 t=17463
xing yun 	幸运	c=0 d=3.69649e-29 t=17463
xing yun jiang 	幸运奖	c=1 d=3.71501e-28 t=17463
xing zhi 	性质	c=1 d=0.034562 t=17463
xiong 	熊	c=1 d=7.54217e-06 t=17463
xiong di 	兄弟	c=2 d=9.00938e-09 t=17463
xiong wo 	凶我	c=1 d=8.23255e-07 t=17463
xiu 	修	c=4 d=3.80505e-05 t=17463
xiu fu 	修复	c=3 d=0.204948 t=17463
xiu ga 	修噶	c=1 d=0.000450569 t=17463
xiu gai 	修改	c=63 d=0.246356 t=17463
xiu gai dia 	修改嗲	c=1 d=4.97262e-17 t=17463
xiu gai gai 	修改改	c=1 d=8.87827e-13 t=17463
xiu gai qi 	修改器	c=1 d=1.6957e-07 t=17463
xiu li dian 	修理店	c=1 d=1.89255e-05 t=17463
xiu shi 	修饰	c=2 d=2.22394e-13 t=17463
xiu shi de 	修饰的	c=1 d=1.23813e-13 t=17463
xiu shi fu 	修饰符	c=0 d=1.22582e-14 t=17463
xiu tan 	嗅探	c=1 d=0.0231676 t=17463
xiu tu 	修图	c=1 d=3.26669e-15 t=17463
xiu xi 	休息	c=6 d=1.16708 t=17463
xiu yi xia 	修一下	c=1 d=8.22388e-24 t=17463
xiu zhe xiu zhe 	修着修着	c=1 d=8.2651e-24 t=17463
xiu zheng 	修正	c=2 d=1.1273e-16 t=17463
xu 	需	c=0 d=3.00356e-28 t=17463
xu ke zheng 	许可证	c=1 d=6.71805e-27 t=17463
xu lie hua 	序列化	c=1 d=0.0323869 t=17463
xu ni 	虚拟	c=1 d=3.00151e-19 t=17463
xu ni ji 	虚拟机	c=1 d=8.61441e-11 t=17463
xu qiu 	需求	c=3 d=7.76732e-16 t=17463
xu yao 	需要	c=25 d=1.59462 t=17463
xu yao de 	需要的	c=1 d=3.0416e-28 t=17463
xu yao dian 	需要点	c=1 d=6.45353e-25 t=17463
xu yao jiang 	需要将	c=1 d=0.0020601 t=17463
xu yao shi 	需要是	c=1 d=3.01861e-27 t=17463
